id_caso,categoria_caso,complejidad_caso,id_juez,carga_trabajo_juez_pct,especialidad_coincide,tiempo_resolucion_dias
EXP-37106,Penal,2,J-004,27.0,0,90
EXP-42632,Laboral,3,J-005,72.68,0,96
EXP-41473,Laboral,2,J-004,17.37,0,86
EXP-34464,Penal,4,J-003,81.46,1,78
EXP-96841,Familiar,2,J-003,33.38,0,89
EXP-64860,Penal,1,J-005,81.32,1,48
EXP-22646,Penal,4,J-005,63.36,1,79
EXP-32077,Familiar,2,J-002,91.75,1,62
EXP-38478,Laboral,5,J-005,67.05,0,142
EXP-76173,Penal,3,J-005,77.29,1,95
EXP-61166,Penal,1,J-002,12.01,0,58
EXP-91935,Penal,5,J-005,16.66,1,67
EXP-21237,Penal,1,J-005,58.41,1,31
EXP-36611,Penal,2,J-001,32.47,0,88
EXP-27895,Penal,4,J-005,34.05,1,63
EXP-90587,Laboral,4,J-003,21.18,0,125
EXP-65310,Penal,2,J-004,29.66,0,91
EXP-71450,Penal,2,J-002,36.23,0,105
EXP-33624,Laboral,2,J-004,70.94,0,81
EXP-74466,Laboral,2,J-005,16.88,0,93
EXP-61717,Familiar,2,J-001,21.38,0,95
EXP-68547,Familiar,1,J-004,36.43,1,20
EXP-35452,Familiar,3,J-001,14.14,0,108
EXP-34558,Laboral,4,J-002,74.58,0,121
EXP-41306,Laboral,5,J-005,79.76,0,192
EXP-73767,Penal,5,J-003,46.39,1,86
EXP-33964,Familiar,3,J-002,64.72,1,46
EXP-17459,Penal,1,J-001,93.39,0,111
EXP-58344,Penal,4,J-002,40.35,0,126
EXP-28391,Familiar,2,J-005,62.23,0,87
EXP-56013,Laboral,4,J-001,83.71,1,92
EXP-95781,Penal,5,J-001,82.17,0,191
EXP-67900,Laboral,4,J-003,75.5,0,170
EXP-96410,Laboral,3,J-003,15.59,0,125
EXP-73154,Penal,2,J-004,57.03,0,75
EXP-81221,Penal,4,J-005,53.68,1,53
EXP-82110,Laboral,2,J-003,43.94,0,94
EXP-58530,Familiar,5,J-004,18.82,1,84
EXP-93814,Penal,3,J-003,11.55,1,56
EXP-62682,Laboral,3,J-003,91.21,0,135
EXP-41403,Familiar,4,J-003,13.65,0,136
EXP-20769,Laboral,4,J-001,30.65,1,67
EXP-33298,Familiar,4,J-002,45.04,1,63
EXP-35177,Familiar,5,J-001,81.94,0,170
EXP-26917,Familiar,2,J-005,24.51,0,85
EXP-96071,Penal,4,J-004,87.88,0,174
EXP-61007,Penal,2,J-003,30.62,1,42
EXP-64588,Penal,5,J-003,28.66,1,80
EXP-89351,Penal,5,J-002,37.46,0,142
EXP-10011,Penal,1,J-005,27.76,1,25
EXP-94887,Penal,2,J-001,18.92,0,78
EXP-96269,Penal,5,J-002,25.02,0,127
EXP-27813,Familiar,5,J-003,65.82,0,144
EXP-83401,Familiar,3,J-003,26.22,0,101
EXP-42840,Penal,2,J-005,55.6,1,36
EXP-87256,Familiar,3,J-005,49.01,0,103
EXP-77629,Penal,1,J-005,81.13,1,56
EXP-53161,Familiar,2,J-001,20.55,0,110
EXP-84929,Penal,4,J-004,72.39,0,122
EXP-41780,Penal,3,J-002,10.13,0,98
EXP-27617,Penal,4,J-001,49.69,0,120
EXP-16205,Laboral,3,J-002,71.92,0,104
EXP-35017,Familiar,3,J-003,15.65,0,102
EXP-40091,Penal,5,J-004,47.76,0,156
EXP-97124,Penal,5,J-002,38.49,0,137
EXP-42418,Laboral,4,J-005,54.61,0,139
EXP-12690,Laboral,1,J-005,79.66,0,128
EXP-51376,Familiar,1,J-004,43.08,1,22
EXP-16413,Laboral,2,J-003,84.73,0,146
EXP-55594,Penal,3,J-002,65.83,0,103
EXP-79102,Laboral,3,J-005,77.71,0,150
EXP-19861,Penal,3,J-002,53.52,0,129
EXP-99247,Penal,5,J-003,39.35,1,83
EXP-67248,Laboral,4,J-003,53.58,0,140
EXP-23046,Laboral,4,J-001,41.92,1,77
EXP-54749,Laboral,5,J-003,13.69,0,120
EXP-62007,Penal,3,J-005,29.88,1,60
EXP-83858,Laboral,5,J-004,54.16,0,120
EXP-87107,Familiar,3,J-003,55.41,0,97
EXP-43378,Familiar,4,J-004,91.06,1,88
EXP-37213,Laboral,4,J-003,38.7,0,133
EXP-41748,Laboral,1,J-002,75.89,0,106
EXP-56357,Familiar,2,J-003,91.21,0,109
EXP-25354,Familiar,3,J-003,82.64,0,125
EXP-46472,Laboral,3,J-004,26.13,0,102
EXP-41919,Penal,2,J-005,57.98,1,22
EXP-27584,Laboral,2,J-001,38.29,1,29
EXP-87791,Laboral,4,J-002,66.01,0,117
EXP-73299,Penal,1,J-001,26.92,0,67
EXP-48774,Laboral,5,J-004,55.68,0,130
EXP-30286,Laboral,3,J-005,84.65,0,158
EXP-90727,Laboral,2,J-002,17.69,0,84
EXP-87531,Penal,4,J-001,14.63,0,122
EXP-28344,Familiar,1,J-004,67.2,1,13
EXP-26407,Penal,5,J-005,36.25,1,72
EXP-29367,Laboral,3,J-002,37.84,0,124
EXP-96781,Familiar,1,J-005,67.44,0,72
EXP-16033,Laboral,5,J-003,92.16,0,173
EXP-65506,Familiar,5,J-003,36.99,0,119
EXP-52691,Penal,2,J-003,94.75,1,59
EXP-72574,Laboral,4,J-003,20.43,0,121
EXP-67992,Penal,5,J-003,47.37,1,86
EXP-97977,Penal,3,J-005,79.64,1,84
EXP-48981,Familiar,4,J-001,60.35,0,115
EXP-89354,Penal,4,J-001,31.79,0,126
EXP-11759,Familiar,4,J-004,46.03,1,64
EXP-62894,Laboral,4,J-005,41.42,0,117
EXP-82047,Penal,5,J-001,86.05,0,164
EXP-36360,Laboral,5,J-004,49.2,0,148
EXP-72008,Familiar,5,J-003,24.29,0,138
EXP-29001,Familiar,3,J-001,49.52,0,109
EXP-31078,Penal,5,J-004,22.83,0,123
EXP-69351,Laboral,2,J-003,23.84,0,101
EXP-94349,Familiar,4,J-005,91.38,0,173
EXP-72962,Familiar,5,J-002,57.73,1,84
EXP-31957,Laboral,5,J-004,66.1,0,141
EXP-38639,Laboral,5,J-002,40.75,0,157
EXP-56002,Familiar,3,J-005,56.02,0,124
EXP-43241,Penal,3,J-003,34.57,1,59
EXP-25450,Penal,5,J-001,36.44,0,157
EXP-25621,Familiar,2,J-002,70.14,1,33
EXP-27883,Familiar,1,J-002,44.0,1,23
EXP-57857,Penal,5,J-004,94.52,0,178
EXP-28409,Penal,3,J-004,24.25,0,124
EXP-72921,Familiar,3,J-002,77.44,1,100
EXP-99266,Penal,1,J-003,36.63,1,5
EXP-13263,Familiar,4,J-005,80.01,0,153
EXP-29604,Familiar,3,J-005,30.79,0,107
EXP-10287,Penal,3,J-002,90.65,0,140
EXP-71232,Familiar,4,J-003,60.47,0,126
EXP-88769,Familiar,4,J-003,68.84,0,132
EXP-54870,Laboral,3,J-004,24.88,0,100
EXP-27360,Laboral,2,J-002,11.98,0,106
EXP-91742,Laboral,1,J-002,55.89,0,72
EXP-31563,Familiar,5,J-001,71.69,0,120
EXP-82626,Familiar,3,J-005,21.64,0,131
EXP-31881,Penal,4,J-004,11.64,0,139
EXP-59355,Penal,2,J-004,86.79,0,135
EXP-87218,Familiar,5,J-003,57.43,0,134
EXP-39850,Laboral,4,J-003,21.49,0,115
EXP-16077,Penal,1,J-003,90.99,1,51
EXP-89727,Familiar,4,J-003,32.55,0,138
EXP-44086,Familiar,1,J-004,36.36,1,19
EXP-10654,Familiar,2,J-005,36.91,0,88
EXP-94142,Laboral,3,J-004,83.68,0,144
EXP-91031,Familiar,1,J-004,16.57,1,33
EXP-29570,Laboral,2,J-005,65.7,0,112
EXP-14696,Familiar,4,J-003,56.66,0,138
EXP-89607,Laboral,3,J-002,86.25,0,138
EXP-50160,Familiar,3,J-001,76.5,0,125
EXP-61270,Laboral,3,J-004,84.43,0,158
EXP-57325,Laboral,2,J-001,64.79,1,34
EXP-31980,Penal,3,J-004,24.54,0,90
EXP-35970,Laboral,2,J-002,54.38,0,102
EXP-94446,Laboral,2,J-004,90.93,0,117
EXP-45048,Laboral,2,J-001,78.35,1,75
EXP-45326,Penal,3,J-001,54.88,0,110
EXP-50240,Laboral,2,J-003,57.27,0,93
EXP-16642,Familiar,5,J-005,72.75,0,155
EXP-79316,Familiar,4,J-002,15.87,1,68
EXP-71422,Familiar,4,J-005,29.18,0,116
EXP-45847,Penal,4,J-001,59.98,0,130
EXP-87939,Penal,3,J-002,74.71,0,111
EXP-18266,Penal,1,J-005,84.1,1,72
EXP-82309,Familiar,5,J-003,37.83,0,153
EXP-70937,Penal,1,J-004,49.69,0,75
EXP-66797,Familiar,5,J-002,86.19,1,113
EXP-53495,Familiar,5,J-004,89.75,1,94
EXP-67349,Laboral,1,J-002,81.87,0,133
EXP-86604,Familiar,2,J-005,55.75,0,98
EXP-93560,Laboral,4,J-002,27.85,0,127
EXP-45758,Laboral,2,J-001,41.17,1,32
EXP-51802,Penal,3,J-003,93.86,1,81
EXP-33942,Laboral,3,J-005,25.31,0,112
EXP-12768,Laboral,2,J-004,87.54,0,123
EXP-83982,Penal,2,J-001,43.82,0,103
EXP-44296,Laboral,4,J-002,58.19,0,122
EXP-68799,Penal,1,J-003,64.75,1,12
EXP-51429,Penal,5,J-003,19.51,1,72
EXP-57434,Familiar,3,J-004,31.39,1,39
EXP-19692,Familiar,1,J-003,20.66,0,79
EXP-33302,Familiar,5,J-005,37.16,0,147
EXP-81857,Laboral,3,J-003,80.35,0,145
EXP-98008,Penal,2,J-002,64.15,0,93
EXP-68668,Laboral,1,J-002,61.99,0,81
EXP-84871,Familiar,4,J-001,34.75,0,136
EXP-97168,Penal,1,J-001,76.66,0,123
EXP-36254,Penal,5,J-003,64.66,1,78
EXP-43623,Laboral,5,J-004,76.59,0,163
EXP-60508,Penal,1,J-002,66.41,0,97
EXP-17358,Laboral,4,J-005,53.9,0,125
EXP-25969,Laboral,2,J-002,47.39,0,80
EXP-83459,Laboral,4,J-003,76.91,0,176
EXP-47298,Familiar,1,J-004,55.9,1,27
EXP-32576,Familiar,1,J-003,64.34,0,66
EXP-76436,Penal,2,J-003,49.01,1,26
EXP-68367,Familiar,1,J-004,29.24,1,23
EXP-42145,Familiar,3,J-002,37.28,1,50
EXP-20823,Laboral,1,J-003,41.34,0,82
EXP-74130,Penal,4,J-005,88.58,1,87
EXP-73616,Laboral,4,J-003,84.44,0,153
EXP-56883,Penal,3,J-003,24.33,1,43
EXP-44930,Penal,3,J-002,84.27,0,153
EXP-76612,Familiar,1,J-005,44.85,0,84
EXP-34697,Penal,3,J-002,76.79,0,114
EXP-88841,Familiar,1,J-001,58.55,0,102
EXP-99548,Laboral,2,J-002,86.2,0,136
EXP-19038,Laboral,1,J-004,22.31,0,90
EXP-12984,Penal,2,J-002,62.34,0,89
EXP-55123,Laboral,1,J-004,14.28,0,88
EXP-45509,Penal,2,J-001,79.25,0,138
EXP-33506,Laboral,5,J-003,63.13,0,142
EXP-72388,Laboral,5,J-001,28.15,1,75
EXP-64838,Laboral,1,J-002,72.11,0,71
EXP-14187,Penal,2,J-001,71.26,0,102
EXP-73845,Laboral,5,J-003,78.79,0,162
EXP-15529,Laboral,2,J-002,17.36,0,93
EXP-22705,Familiar,5,J-002,64.9,1,89
EXP-74378,Penal,1,J-005,20.01,1,19
EXP-68011,Familiar,2,J-002,27.42,1,34
EXP-98653,Familiar,4,J-001,19.05,0,119
EXP-76610,Laboral,4,J-003,46.1,0,128
EXP-66117,Laboral,1,J-005,54.85,0,92
EXP-13527,Penal,2,J-003,90.39,1,62
EXP-55070,Laboral,4,J-003,92.5,0,171
EXP-97664,Familiar,5,J-001,56.62,0,127
EXP-72919,Familiar,3,J-003,13.05,0,115
EXP-15460,Laboral,4,J-004,13.79,0,133
EXP-56393,Penal,5,J-003,54.59,1,77
EXP-91711,Laboral,4,J-004,20.85,0,117
EXP-81483,Familiar,2,J-002,37.06,1,43
EXP-68188,Familiar,2,J-005,80.7,0,108
EXP-50851,Laboral,5,J-004,87.91,0,167
EXP-42427,Laboral,5,J-003,37.69,0,158
EXP-70048,Penal,5,J-003,56.66,1,82
EXP-22170,Laboral,5,J-004,18.44,0,130
EXP-99833,Laboral,2,J-002,40.16,0,89
EXP-30598,Laboral,4,J-003,11.84,0,132
EXP-96823,Familiar,4,J-001,93.29,0,165
EXP-73801,Familiar,3,J-004,44.08,1,36
EXP-91877,Laboral,3,J-004,57.16,0,103
EXP-78937,Familiar,3,J-005,74.03,0,103
EXP-56531,Penal,5,J-005,72.35,1,73
EXP-64149,Familiar,4,J-005,18.25,0,117
EXP-96111,Laboral,5,J-003,11.02,0,155
EXP-69216,Laboral,3,J-001,37.07,1,40
EXP-27926,Familiar,1,J-004,66.22,1,17
EXP-24866,Laboral,4,J-002,81.45,0,160
EXP-28927,Penal,1,J-004,18.08,0,86
EXP-84035,Familiar,4,J-002,15.97,1,64
EXP-98555,Familiar,5,J-003,35.0,0,142
EXP-80134,Penal,1,J-004,11.95,0,59
EXP-22982,Familiar,5,J-004,54.11,1,63
EXP-30869,Familiar,4,J-001,70.22,0,106
EXP-48308,Laboral,1,J-004,91.05,0,113
EXP-90202,Laboral,4,J-003,16.9,0,107
EXP-66643,Familiar,5,J-002,91.6,1,100
EXP-23566,Laboral,3,J-003,67.2,0,103
EXP-79829,Laboral,5,J-003,58.66,0,140
EXP-58810,Familiar,5,J-003,20.41,0,142
EXP-49313,Laboral,1,J-001,39.55,1,18
EXP-23464,Laboral,2,J-004,64.96,0,93
EXP-53582,Laboral,4,J-002,86.15,0,159
EXP-59357,Penal,1,J-005,91.63,1,60
EXP-19967,Penal,4,J-004,20.75,0,122
EXP-59068,Penal,4,J-001,92.06,0,134
EXP-92181,Penal,3,J-004,74.35,0,112
EXP-22604,Penal,3,J-004,94.0,0,130
EXP-12263,Familiar,5,J-002,82.58,1,129
EXP-44415,Familiar,3,J-005,77.97,0,133
EXP-54470,Laboral,2,J-001,36.54,1,33
EXP-90893,Penal,1,J-002,21.71,0,76
EXP-99467,Laboral,1,J-003,92.85,0,125
EXP-79466,Familiar,1,J-005,27.5,0,84
EXP-56152,Familiar,4,J-001,29.39,0,140
EXP-49678,Penal,1,J-001,36.62,0,91
EXP-66518,Penal,3,J-004,36.45,0,115
EXP-70150,Familiar,4,J-005,49.63,0,117
EXP-23002,Penal,3,J-003,79.26,1,76
EXP-80369,Penal,4,J-005,79.76,1,93
EXP-82417,Familiar,1,J-001,44.56,0,87
EXP-73081,Laboral,1,J-005,77.03,0,119
EXP-86885,Laboral,2,J-001,81.78,1,68
EXP-99554,Penal,3,J-002,69.24,0,94
EXP-99336,Familiar,5,J-005,25.9,0,149
EXP-45841,Familiar,4,J-003,38.33,0,141
EXP-99158,Familiar,4,J-004,30.68,1,63
EXP-45966,Penal,4,J-004,92.64,0,167
EXP-47011,Familiar,2,J-003,36.71,0,112
EXP-87139,Penal,5,J-002,37.7,0,137
EXP-17872,Laboral,5,J-005,90.2,0,179
EXP-88328,Laboral,3,J-001,52.99,1,37
EXP-28472,Familiar,4,J-001,29.98,0,103
EXP-70514,Familiar,5,J-004,35.0,1,87
EXP-96309,Penal,3,J-003,76.98,1,72
EXP-63934,Familiar,4,J-003,72.91,0,136
EXP-92250,Penal,4,J-001,93.73,0,158
EXP-92663,Penal,4,J-001,34.58,0,116
EXP-57953,Penal,3,J-004,12.31,0,97
EXP-42982,Familiar,3,J-002,91.65,1,67
EXP-67652,Laboral,5,J-001,73.58,1,79
EXP-88279,Laboral,1,J-004,84.82,0,115
EXP-93012,Penal,2,J-002,84.73,0,136
EXP-28590,Familiar,3,J-003,84.68,0,141
EXP-63166,Laboral,4,J-004,24.12,0,135
EXP-94771,Laboral,4,J-003,30.28,0,119
EXP-33034,Penal,4,J-003,68.21,1,59
EXP-36625,Penal,3,J-005,69.65,1,55
EXP-57238,Familiar,2,J-001,92.75,0,122
EXP-32627,Penal,4,J-004,57.65,0,132
EXP-93667,Laboral,2,J-003,72.95,0,87
EXP-70709,Familiar,3,J-001,94.72,0,152
EXP-98812,Familiar,4,J-004,18.48,1,62
EXP-36000,Familiar,4,J-003,41.08,0,146
EXP-71678,Penal,4,J-002,83.78,0,162
EXP-83465,Familiar,3,J-003,33.97,0,112
EXP-33980,Familiar,2,J-004,52.13,1,22
EXP-25268,Laboral,5,J-003,14.28,0,151
EXP-41411,Laboral,5,J-004,67.34,0,156
EXP-91318,Familiar,5,J-001,71.24,0,146
EXP-20158,Familiar,5,J-005,21.89,0,135
EXP-24024,Penal,4,J-001,17.28,0,124
EXP-68382,Familiar,4,J-004,40.61,1,61
EXP-45257,Laboral,4,J-005,90.71,0,144
EXP-43482,Penal,4,J-005,16.81,1,57
EXP-44532,Familiar,3,J-003,90.59,0,124
EXP-14314,Penal,1,J-004,14.42,0,65
EXP-22637,Laboral,2,J-005,20.72,0,84
EXP-31312,Penal,1,J-004,94.69,0,131
EXP-12493,Laboral,4,J-004,92.29,0,138
EXP-55875,Laboral,2,J-004,94.2,0,117
EXP-89470,Laboral,5,J-002,43.87,0,118
EXP-32800,Penal,1,J-005,94.59,1,54
EXP-75023,Penal,2,J-003,22.45,1,36
EXP-52412,Laboral,1,J-002,80.77,0,107
EXP-86128,Penal,2,J-003,53.24,1,35
EXP-85450,Familiar,3,J-004,62.47,1,58
EXP-77308,Penal,5,J-003,12.37,1,89
EXP-41027,Laboral,1,J-004,49.26,0,63
EXP-73688,Laboral,5,J-003,26.29,0,139
EXP-59730,Penal,4,J-003,17.48,1,58
EXP-34046,Familiar,2,J-005,86.1,0,128
EXP-12908,Familiar,4,J-001,11.52,0,125
EXP-96779,Laboral,5,J-005,12.92,0,130
EXP-61617,Familiar,1,J-002,49.51,1,14
EXP-82416,Penal,3,J-001,46.51,0,97
EXP-87388,Penal,4,J-003,87.75,1,79
EXP-25814,Penal,2,J-003,15.92,1,39
EXP-16659,Laboral,1,J-003,56.25,0,98
EXP-28588,Penal,5,J-004,81.61,0,166
EXP-11768,Laboral,2,J-001,74.98,1,23
EXP-51754,Laboral,2,J-001,37.31,1,47
EXP-74285,Laboral,4,J-001,34.92,1,68
EXP-25526,Familiar,3,J-005,90.69,0,152
EXP-12382,Penal,4,J-003,19.1,1,69
EXP-91235,Penal,5,J-005,77.32,1,129
EXP-47275,Familiar,1,J-002,48.27,1,12
EXP-43326,Penal,5,J-002,48.94,0,133
EXP-99101,Laboral,3,J-005,79.76,0,127
EXP-76307,Familiar,1,J-003,33.38,0,57
EXP-76172,Laboral,5,J-004,61.07,0,141
EXP-73231,Familiar,5,J-003,93.51,0,172
EXP-25764,Laboral,3,J-001,72.19,1,56
EXP-18604,Penal,1,J-003,48.12,1,21
EXP-16260,Laboral,3,J-004,83.63,0,147
EXP-88583,Familiar,4,J-005,14.34,0,127
EXP-38269,Penal,3,J-001,81.77,0,161
EXP-18168,Familiar,1,J-005,64.86,0,95
EXP-49115,Laboral,3,J-004,26.09,0,130
EXP-86963,Laboral,4,J-002,52.31,0,128
EXP-79098,Penal,3,J-002,38.91,0,119
EXP-18397,Familiar,4,J-003,89.28,0,159
EXP-29258,Laboral,1,J-003,33.07,0,77
EXP-12550,Laboral,3,J-004,81.74,0,144
EXP-70279,Penal,5,J-003,91.8,1,113
EXP-35922,Familiar,4,J-001,86.42,0,153
EXP-49473,Familiar,5,J-005,15.39,0,140
EXP-50550,Penal,3,J-005,79.84,1,81
EXP-52333,Laboral,1,J-005,52.3,0,92
EXP-52796,Laboral,2,J-003,88.65,0,122
EXP-71898,Laboral,5,J-005,92.48,0,164
EXP-81601,Laboral,1,J-002,66.39,0,95
EXP-97512,Penal,2,J-001,33.39,0,95
EXP-91794,Familiar,3,J-001,67.88,0,112
EXP-26834,Penal,5,J-004,49.19,0,133
EXP-20406,Penal,2,J-003,73.66,1,32
EXP-12619,Laboral,2,J-004,55.83,0,71
EXP-24218,Familiar,2,J-003,42.85,0,93
EXP-26258,Familiar,2,J-003,92.17,0,119
EXP-39405,Laboral,5,J-005,71.56,0,142
EXP-83563,Familiar,3,J-003,53.51,0,99
EXP-37025,Laboral,2,J-002,35.87,0,103
EXP-74357,Laboral,2,J-001,88.58,1,49
EXP-58067,Familiar,1,J-002,74.2,1,23
EXP-49566,Familiar,2,J-005,89.86,0,109
EXP-99781,Familiar,1,J-003,14.25,0,92
EXP-22286,Familiar,3,J-004,35.06,1,42
EXP-59052,Familiar,5,J-002,35.23,1,70
EXP-96600,Penal,2,J-004,35.43,0,83
EXP-14214,Penal,5,J-003,19.75,1,74
EXP-31296,Laboral,1,J-001,92.09,1,48
EXP-86410,Penal,1,J-002,46.76,0,85
EXP-87821,Laboral,3,J-002,28.06,0,122
EXP-48220,Laboral,5,J-005,59.11,0,128
EXP-15202,Familiar,4,J-001,53.05,0,125
EXP-14879,Laboral,4,J-003,67.67,0,131
EXP-24841,Laboral,3,J-004,71.95,0,91
EXP-36181,Laboral,2,J-003,55.81,0,96
EXP-17683,Familiar,3,J-005,17.43,0,85
EXP-55483,Familiar,5,J-003,89.43,0,152
EXP-97861,Laboral,3,J-005,51.3,0,95
EXP-77320,Familiar,4,J-004,36.83,1,45
EXP-54667,Penal,3,J-001,74.92,0,111
EXP-51060,Laboral,2,J-003,25.5,0,112
EXP-83464,Penal,5,J-005,17.51,1,94
EXP-91156,Penal,1,J-001,65.96,0,77
EXP-81251,Laboral,5,J-004,29.36,0,137
EXP-38715,Laboral,2,J-005,69.42,0,114
EXP-51090,Laboral,3,J-004,80.5,0,160
EXP-56757,Laboral,4,J-002,76.73,0,162
EXP-91804,Laboral,3,J-005,88.62,0,135
EXP-34942,Familiar,2,J-001,24.31,0,89
EXP-79194,Penal,4,J-002,79.88,0,149
EXP-36584,Penal,2,J-001,11.83,0,107
EXP-69746,Laboral,5,J-002,78.53,0,175
EXP-69682,Laboral,5,J-003,78.32,0,165
EXP-29509,Penal,2,J-001,28.92,0,90
EXP-28916,Laboral,2,J-003,60.09,0,98
EXP-91279,Laboral,1,J-001,87.73,1,43
EXP-57003,Familiar,5,J-002,92.12,1,117
EXP-22693,Familiar,1,J-005,23.02,0,90
EXP-10839,Penal,1,J-005,33.82,1,8
EXP-79767,Penal,5,J-004,82.49,0,183
EXP-15278,Laboral,1,J-003,28.52,0,79
EXP-82151,Penal,2,J-005,87.29,1,67
EXP-63643,Penal,4,J-002,45.49,0,134
EXP-53058,Laboral,1,J-003,31.96,0,75
EXP-27777,Penal,3,J-001,58.64,0,103
EXP-12617,Laboral,4,J-005,44.08,0,118
EXP-79101,Penal,3,J-001,91.74,0,141
EXP-25970,Penal,5,J-004,84.44,0,189
EXP-55119,Familiar,4,J-004,53.1,1,49
EXP-25293,Laboral,4,J-002,86.54,0,149
EXP-46043,Laboral,1,J-002,26.15,0,89
EXP-12262,Penal,2,J-002,49.33,0,94
EXP-75037,Penal,4,J-002,49.23,0,128
EXP-73256,Laboral,1,J-005,87.29,0,106
EXP-14501,Penal,1,J-004,93.43,0,101
EXP-44066,Familiar,2,J-004,86.09,1,53
EXP-54091,Penal,2,J-003,84.97,1,71
EXP-48929,Laboral,4,J-004,22.59,0,124
EXP-91546,Laboral,3,J-005,15.39,0,124
EXP-31903,Penal,1,J-001,68.86,0,59
EXP-81036,Familiar,1,J-005,37.16,0,65
EXP-31483,Familiar,3,J-004,25.49,1,57
EXP-44411,Laboral,4,J-002,49.99,0,104
EXP-11837,Familiar,1,J-003,51.95,0,74
EXP-53217,Penal,3,J-005,35.5,1,63
EXP-33103,Penal,3,J-002,92.35,0,124
EXP-77622,Penal,2,J-003,82.48,1,63
EXP-87969,Laboral,5,J-005,57.75,0,128
EXP-47434,Familiar,1,J-003,46.11,0,89
EXP-52470,Familiar,2,J-001,23.75,0,85
EXP-48498,Laboral,5,J-004,18.78,0,126
EXP-99425,Penal,3,J-004,54.47,0,131
EXP-87642,Penal,3,J-003,83.07,1,80
EXP-40301,Laboral,2,J-004,47.5,0,93
EXP-49095,Familiar,5,J-003,60.95,0,145
EXP-96252,Penal,4,J-001,28.19,0,123
EXP-41082,Penal,2,J-005,89.01,1,60
EXP-54849,Familiar,3,J-005,84.37,0,113
EXP-68655,Penal,3,J-003,60.5,1,41
EXP-23452,Familiar,3,J-004,93.39,1,96
EXP-89408,Familiar,3,J-001,28.78,0,104
EXP-67764,Penal,5,J-005,21.48,1,81
EXP-16188,Familiar,2,J-004,59.96,1,19
EXP-78742,Laboral,3,J-002,58.49,0,120
EXP-20972,Penal,3,J-003,71.05,1,33
EXP-10414,Familiar,2,J-001,16.04,0,108
EXP-97917,Laboral,2,J-001,28.1,1,32
EXP-73263,Penal,4,J-002,31.5,0,145
EXP-27277,Familiar,3,J-003,40.11,0,118
EXP-57529,Penal,1,J-002,93.17,0,133
EXP-29496,Penal,2,J-005,52.7,1,30
EXP-66141,Penal,3,J-004,84.65,0,148
EXP-32892,Penal,2,J-005,46.07,1,42
EXP-79818,Penal,3,J-002,69.27,0,105
EXP-70838,Penal,2,J-001,56.56,0,115
EXP-91707,Penal,4,J-001,84.55,0,176
EXP-32909,Laboral,4,J-003,92.01,0,134
EXP-16966,Penal,4,J-004,53.51,0,127
EXP-37747,Laboral,2,J-001,16.1,1,35
EXP-50227,Penal,4,J-002,79.86,0,144
EXP-90248,Laboral,4,J-002,89.98,0,162
EXP-37820,Familiar,1,J-003,52.54,0,66
EXP-79320,Laboral,5,J-003,20.78,0,154
EXP-44613,Laboral,1,J-003,75.15,0,107
EXP-90905,Laboral,3,J-002,83.06,0,142
EXP-18669,Penal,1,J-001,48.33,0,68
EXP-29736,Laboral,1,J-004,43.93,0,95
EXP-25977,Familiar,2,J-002,26.95,1,25
EXP-21321,Familiar,1,J-005,91.45,0,124
EXP-19106,Penal,4,J-004,74.71,0,134
EXP-39495,Laboral,4,J-003,51.02,0,122
EXP-44103,Penal,4,J-002,22.2,0,121
EXP-64575,Laboral,5,J-003,27.31,0,150
EXP-89321,Familiar,3,J-005,41.18,0,104
EXP-80988,Laboral,1,J-004,77.82,0,137
EXP-72341,Laboral,2,J-004,16.17,0,92
EXP-85891,Penal,2,J-005,14.45,1,31
EXP-32591,Familiar,2,J-001,86.27,0,143
EXP-43267,Familiar,5,J-003,27.37,0,141
EXP-16583,Penal,2,J-005,61.88,1,24
EXP-73741,Penal,4,J-002,41.69,0,116
EXP-16612,Penal,3,J-004,77.69,0,137
EXP-54784,Familiar,5,J-004,35.06,1,82
EXP-60203,Penal,2,J-003,79.6,1,59
EXP-12660,Familiar,4,J-005,89.47,0,164
EXP-77497,Laboral,4,J-005,33.38,0,128
EXP-62619,Penal,4,J-003,89.63,1,88
EXP-61065,Laboral,1,J-005,31.42,0,69
EXP-76737,Penal,3,J-003,65.48,1,41
EXP-70367,Laboral,1,J-004,11.86,0,72
EXP-78973,Familiar,5,J-001,51.39,0,138
EXP-16127,Penal,3,J-002,47.07,0,127
EXP-84382,Familiar,5,J-003,55.33,0,143
EXP-14147,Familiar,2,J-004,32.25,1,25
EXP-78564,Familiar,3,J-005,61.78,0,127
EXP-87217,Familiar,5,J-003,25.94,0,136
EXP-30019,Laboral,4,J-005,92.71,0,160
EXP-19800,Penal,1,J-004,76.47,0,94
EXP-48645,Penal,5,J-001,61.75,0,152
EXP-65247,Laboral,1,J-004,74.12,0,64
EXP-92695,Laboral,5,J-003,57.57,0,130
EXP-13166,Familiar,2,J-005,47.04,0,93
EXP-35401,Penal,5,J-004,27.44,0,127
EXP-46415,Familiar,4,J-005,79.93,0,139
EXP-97456,Penal,3,J-003,58.15,1,49
EXP-70536,Familiar,1,J-003,62.19,0,101
EXP-42638,Laboral,4,J-003,53.92,0,118
EXP-92455,Penal,1,J-002,14.69,0,76
EXP-28410,Penal,5,J-004,34.1,0,133
EXP-55935,Laboral,1,J-001,46.87,1,26
